order_id,customer_id,order_date,total_amount,discount_applied,discount_percentage
O0032424,C02881,2023-12-27,705.51,No,0
O0032425,C02881,2024-01-02,484.18,Yes,20
O0032426,C02881,2024-01-12,338.92,No,0
O0032427,C02881,2024-01-16,416.19,No,0
O0032428,C02881,2024-01-27,204.07,No,0
O0032429,C02881,2024-02-26,469.25,Yes,5
O0032430,C02881,2024-04-21,135.39,No,0
O0032431,C02881,2024-05-07,274.14,No,0
O0032432,C02881,2024-05-26,829.86,No,0
O0032433,C02881,2024-06-26,212.01,No,0
O0032434,C02882,2022-09-14,169.44,Yes,20
O0032435,C02882,2022-12-06,307.81,Yes,15
O0032436,C02882,2023-01-22,185.08,No,0
O0032437,C02882,2023-03-19,840.61,Yes,5
O0032438,C02882,2023-03-25,444.71,No,0
O0032439,C02882,2023-05-01,106.61,Yes,10
O0032440,C02882,2023-05-10,331.64,Yes,20
O0032441,C02882,2023-05-25,668.2,Yes,5
O0032442,C02882,2023-07-21,879.43,Yes,15
O0032443,C02882,2023-07-28,337.35,Yes,10
O0032444,C02882,2023-09-11,157.48,Yes,15
O0032445,C02882,2023-10-24,133.69,Yes,15
O0032446,C02882,2023-10-26,241.3,Yes,15
O0032447,C02882,2023-12-15,372.86,No,0
O0032448,C02882,2024-03-06,307.24,Yes,15
O0032449,C02882,2024-03-24,563.76,Yes,15
O0032450,C02882,2024-06-04,233.81,Yes,20
O0032451,C02883,2022-04-03,221.16,Yes,25
O0032452,C02883,2022-04-29,373.71,No,0
O0032453,C02883,2022-05-16,412.25,No,0
O0032454,C02883,2022-05-23,758.33,No,0
O0032455,C02883,2022-07-14,158.17,Yes,15
O0032456,C02883,2022-09-04,861.46,No,0
O0032457,C02884,2023-05-13,253.51,Yes,15
O0032458,C02884,2023-11-22,444.97,No,0
O0032459,C02884,2024-05-03,265.64,No,0
O0032460,C02884,2024-05-23,352.74,No,0
O0032461,C02885,2023-08-20,129.32,No,0
O0032462,C02885,2023-09-23,138.7,No,0
O0032463,C02886,2023-08-28,633.45,No,0
O0032464,C02887,2024-03-08,426.1,No,0
O0032465,C02887,2024-03-21,806.83,No,0
O0032466,C02887,2024-05-03,329.96,No,0
O0032467,C02887,2024-05-27,799.15,No,0
O0032468,C02888,2022-11-18,190.84,No,0
O0032469,C02888,2022-12-05,585.49,No,0
O0032470,C02889,2023-07-03,310.75,Yes,5
O0032471,C02889,2023-10-04,180.12,Yes,25
O0032472,C02889,2023-11-15,486.48,Yes,15
O0032473,C02889,2023-11-24,842.33,Yes,5
O0032474,C02889,2024-04-18,278.62,Yes,10
O0032475,C02890,2023-03-25,69.98,Yes,20
O0032476,C02891,2022-03-15,632.84,No,0
O0032477,C02891,2022-05-13,589.82,No,0
O0032478,C02891,2022-06-13,56.57,Yes,15
O0032479,C02891,2022-06-16,983.38,No,0
O0032480,C02891,2022-07-24,514.63,No,0
O0032481,C02891,2022-07-29,206.13,Yes,10
O0032482,C02891,2022-08-01,469.78,No,0
O0032483,C02891,2022-08-30,1235.79,No,0
O0032484,C02891,2022-08-31,167.83,No,0
O0032485,C02891,2022-09-21,467.75,No,0
O0032486,C02891,2022-10-30,398.5,No,0
O0032487,C02891,2022-10-31,333.45,Yes,15
O0032488,C02891,2022-11-23,415.96,No,0
O0032489,C02891,2023-01-18,342.47,No,0
O0032490,C02891,2023-01-27,264.95,No,0
O0032491,C02891,2023-03-21,629.06,No,0
O0032492,C02891,2023-05-01,119.82,No,0
O0032493,C02891,2023-06-04,642.56,Yes,20
O0032494,C02891,2023-07-28,450.57,Yes,20
O0032495,C02891,2023-08-25,160.9,No,0
O0032496,C02891,2023-09-11,235.15,No,0
O0032497,C02891,2023-09-27,932.21,No,0
O0032498,C02891,2023-09-28,437.94,No,0
O0032499,C02891,2023-10-10,380.41,Yes,5
O0032500,C02891,2023-10-19,239.47,No,0
O0032501,C02891,2023-10-24,118.06,No,0
O0032502,C02891,2023-11-15,302.26,No,0
O0032503,C02891,2023-12-20,264.95,No,0
O0032504,C02891,2024-01-30,125.32,No,0
O0032505,C02891,2024-02-23,159.55,No,0
O0032506,C02891,2024-04-05,853.07,No,0
O0032507,C02891,2024-05-05,66.76,No,0
O0032508,C02891,2024-05-13,664.91,No,0
O0032509,C02891,2024-05-24,81.9,No,0
O0032510,C02891,2024-06-02,356.45,No,0
O0032511,C02891,2024-06-27,246.29,No,0
O0032512,C02892,2023-01-23,149.44,Yes,5
O0032513,C02892,2023-02-09,686.99,No,0
O0032514,C02892,2023-03-04,71.56,Yes,20
O0032515,C02893,2022-12-16,144.94,Yes,10
O0032516,C02893,2022-12-30,257.16,Yes,25
O0032517,C02893,2023-01-11,93.57,No,0
O0032518,C02893,2023-12-02,388.76,No,0
O0032519,C02893,2024-03-12,435.4,Yes,10
O0032520,C02893,2024-03-26,328.67,No,0
O0032521,C02893,2024-04-17,167.76,Yes,25
O0032522,C02894,2024-03-22,458.57,No,0
O0032523,C02894,2024-04-15,297.44,No,0
O0032524,C02894,2024-05-29,356.5,No,0
O0032525,C02895,2022-12-14,261.83,Yes,5
O0032526,C02895,2022-12-15,284.69,No,0
O0032527,C02895,2023-01-10,908.21,Yes,10
O0032528,C02895,2023-01-27,86.86,Yes,15
O0032529,C02895,2023-02-28,205.67,No,0
O0032530,C02895,2023-08-10,308.83,No,0
O0032531,C02895,2023-08-25,378.31,No,0
O0032532,C02895,2023-08-27,284.32,No,0
O0032533,C02895,2023-10-08,98.01,Yes,5
O0032534,C02895,2023-11-30,112.6,Yes,5
O0032535,C02895,2024-04-03,320.42,Yes,25
O0032536,C02895,2024-04-24,447.57,Yes,25
O0032537,C02895,2024-06-14,823.56,Yes,10
O0032538,C02895,2024-06-18,1052.54,Yes,5
O0032539,C02896,2022-10-29,116.39,Yes,10
O0032540,C02897,2024-01-29,447.49,No,0
O0032541,C02898,2023-11-28,286.63,Yes,25
O0032542,C02898,2023-12-25,67.69,Yes,5
O0032543,C02898,2024-02-20,368.09,Yes,5
O0032544,C02898,2024-05-02,304.74,Yes,15
O0032545,C02898,2024-05-06,408.94,Yes,25
O0032546,C02898,2024-05-20,587.78,Yes,10
O0032547,C02898,2024-06-29,1033.96,Yes,15
O0032548,C02899,2022-10-07,99.69,No,0
O0032549,C02899,2022-12-11,347.35,Yes,15
O0032550,C02899,2023-02-14,128.35,No,0
O0032551,C02899,2023-03-10,420.67,No,0
O0032552,C02899,2023-03-27,288.96,No,0
O0032553,C02899,2023-04-07,280.83,No,0
O0032554,C02899,2023-04-14,189.3,No,0
O0032555,C02899,2023-04-18,421.16,Yes,20
O0032556,C02899,2023-05-14,94.31,No,0
O0032557,C02899,2023-05-15,594.63,No,0
O0032558,C02899,2023-05-20,441.88,Yes,5
O0032559,C02899,2023-06-28,281.91,No,0
O0032560,C02899,2023-07-04,207.12,No,0
O0032561,C02899,2023-07-08,82.23,Yes,20
O0032562,C02899,2023-07-15,101.98,No,0
O0032563,C02899,2023-08-03,196.38,No,0
O0032564,C02899,2023-09-13,168.0,No,0
O0032565,C02899,2023-10-07,252.64,No,0
O0032566,C02899,2023-10-30,454.17,No,0
O0032567,C02899,2023-12-18,297.01,No,0
O0032568,C02899,2024-01-31,524.62,No,0
O0032569,C02899,2024-02-07,666.63,No,0
O0032570,C02899,2024-03-21,99.41,No,0
O0032571,C02899,2024-03-28,851.02,Yes,5
O0032572,C02899,2024-04-02,402.65,No,0
O0032573,C02899,2024-04-15,521.56,No,0
O0032574,C02899,2024-05-01,681.74,No,0
O0032575,C02899,2024-05-28,97.88,Yes,5
O0032576,C02899,2024-06-09,1518.43,No,0
O0032577,C02899,2024-06-13,195.05,No,0
O0032578,C02900,2023-12-26,238.52,No,0
O0032579,C02900,2024-06-17,134.77,Yes,25
O0032580,C02901,2024-02-02,100.71,No,0
O0032581,C02902,2023-03-04,302.48,No,0
O0032582,C02902,2023-05-08,316.8,No,0
O0032583,C02902,2023-06-10,545.08,No,0
O0032584,C02902,2023-07-05,306.89,Yes,20
O0032585,C02902,2023-07-22,999.29,No,0
O0032586,C02902,2023-10-16,201.69,No,0
O0032587,C02903,2024-02-13,92.59,No,0
O0032588,C02903,2024-02-27,212.67,No,0
O0032589,C02903,2024-02-28,126.31,No,0
O0032590,C02903,2024-02-29,451.71,No,0
O0032591,C02903,2024-03-12,134.63,No,0
O0032592,C02903,2024-03-27,192.5,No,0
O0032593,C02903,2024-05-09,803.31,No,0
O0032594,C02903,2024-06-26,441.61,No,0
O0032595,C02904,2023-02-14,323.38,No,0
O0032596,C02905,2023-11-09,678.19,Yes,5
O0032597,C02905,2023-11-19,925.62,No,0
O0032598,C02905,2024-03-12,185.28,No,0
O0032599,C02905,2024-03-26,98.14,No,0
O0032600,C02905,2024-04-09,247.26,No,0
O0032601,C02905,2024-04-21,557.51,No,0
O0032602,C02905,2024-04-24,329.26,No,0
O0032603,C02905,2024-04-27,438.1,No,0
O0032604,C02905,2024-04-30,882.76,No,0
O0032605,C02905,2024-05-04,127.31,Yes,10
O0032606,C02905,2024-06-10,1051.41,No,0
O0032607,C02905,2024-06-22,273.98,No,0
O0032608,C02906,2022-12-07,385.31,Yes,15
O0032609,C02907,2022-05-09,1355.38,No,0
O0032610,C02907,2022-06-18,665.6,Yes,20
O0032611,C02907,2022-07-10,752.57,Yes,15
O0032612,C02907,2022-08-15,93.33,No,0
O0032613,C02907,2022-08-19,156.39,No,0
O0032614,C02907,2022-09-20,845.36,No,0
O0032615,C02907,2022-09-26,98.41,No,0
O0032616,C02907,2022-10-15,610.73,No,0
O0032617,C02907,2022-10-30,320.26,Yes,20
O0032618,C02907,2022-12-27,901.21,No,0
O0032619,C02907,2023-01-05,348.88,No,0
O0032620,C02907,2023-01-31,85.11,Yes,25
O0032621,C02907,2023-04-19,282.86,Yes,10
O0032622,C02907,2023-04-21,173.89,No,0
O0032623,C02907,2023-05-04,152.15,No,0
O0032624,C02907,2023-05-19,781.59,No,0
O0032625,C02907,2023-06-18,600.38,No,0
O0032626,C02907,2023-07-14,440.63,No,0
O0032627,C02907,2023-07-21,356.06,No,0
O0032628,C02907,2023-09-01,555.64,No,0
O0032629,C02907,2023-09-02,420.15,Yes,15
O0032630,C02907,2023-09-04,409.42,Yes,10
O0032631,C02907,2023-11-07,104.63,No,0
O0032632,C02907,2023-12-24,95.1,Yes,10
O0032633,C02907,2024-01-23,155.95,No,0
O0032634,C02907,2024-01-27,223.11,No,0
O0032635,C02907,2024-03-01,132.31,No,0
O0032636,C02907,2024-03-04,374.47,No,0
O0032637,C02907,2024-03-25,311.42,No,0
O0032638,C02907,2024-06-06,182.44,No,0
O0032639,C02908,2022-12-18,539.73,No,0
O0032640,C02909,2024-02-09,256.31,No,0
O0032641,C02909,2024-03-05,310.93,No,0
O0032642,C02909,2024-04-07,104.42,No,0
O0032643,C02909,2024-05-31,80.39,Yes,20
O0032644,C02909,2024-06-03,154.4,No,0
O0032645,C02909,2024-06-21,403.52,No,0
O0032646,C02910,2023-05-04,162.57,No,0
O0032647,C02910,2023-06-21,466.7,Yes,5
O0032648,C02910,2023-07-12,547.05,Yes,10
O0032649,C02910,2023-07-22,172.03,Yes,15
O0032650,C02910,2023-08-04,123.01,No,0
O0032651,C02910,2023-08-20,589.51,Yes,5
O0032652,C02910,2023-10-04,427.36,Yes,10
O0032653,C02910,2023-10-08,144.81,No,0
O0032654,C02910,2023-10-16,83.12,Yes,20
O0032655,C02910,2023-12-19,376.97,Yes,10
O0032656,C02910,2023-12-20,178.67,Yes,20
O0032657,C02910,2024-01-04,353.23,No,0
O0032658,C02910,2024-03-12,198.13,Yes,10
O0032659,C02910,2024-05-18,232.31,Yes,25
O0032660,C02910,2024-05-21,785.11,Yes,5
O0032661,C02910,2024-06-06,398.1,No,0
O0032662,C02911,2023-10-18,93.44,No,0
O0032663,C02912,2022-04-28,248.52,No,0
O0032664,C02912,2022-05-01,511.29,Yes,5
O0032665,C02912,2022-09-08,991.67,No,0
O0032666,C02912,2022-10-10,205.71,No,0
O0032667,C02912,2023-02-01,99.66,Yes,20
O0032668,C02912,2023-02-28,118.83,No,0
O0032669,C02912,2023-03-17,139.19,No,0
O0032670,C02912,2023-04-05,596.62,No,0
O0032671,C02912,2023-05-26,258.38,Yes,10
O0032672,C02912,2023-06-04,433.78,No,0
O0032673,C02912,2023-09-03,530.69,No,0
O0032674,C02912,2023-09-18,838.85,No,0
O0032675,C02912,2023-10-18,951.46,Yes,5
O0032676,C02912,2024-01-02,252.19,No,0
O0032677,C02912,2024-01-23,174.44,No,0
O0032678,C02912,2024-02-27,851.98,No,0
O0032679,C02912,2024-03-19,525.68,No,0
O0032680,C02912,2024-03-24,843.64,No,0
O0032681,C02913,2022-04-24,426.45,Yes,20
O0032682,C02913,2022-04-29,429.34,Yes,10
O0032683,C02913,2022-05-11,206.86,Yes,25
O0032684,C02913,2022-07-20,87.25,Yes,5
O0032685,C02913,2022-07-30,265.92,Yes,5
O0032686,C02913,2022-08-21,158.73,Yes,10
O0032687,C02913,2022-09-02,1245.74,Yes,5
O0032688,C02913,2022-09-17,108.85,Yes,25
O0032689,C02913,2022-11-14,79.66,Yes,5
O0032690,C02913,2022-12-06,96.87,Yes,10
O0032691,C02913,2022-12-30,1104.18,Yes,15
O0032692,C02913,2023-01-04,280.24,Yes,15
O0032693,C02913,2023-02-20,321.17,Yes,10
O0032694,C02913,2023-03-18,653.79,Yes,15
O0032695,C02913,2023-05-05,232.75,No,0
O0032696,C02913,2023-07-16,279.66,Yes,5
O0032697,C02913,2023-07-18,316.31,Yes,15
O0032698,C02913,2023-07-19,500.16,Yes,15
O0032699,C02913,2023-11-03,419.61,Yes,5
O0032700,C02913,2023-11-04,276.52,Yes,15
O0032701,C02913,2023-11-09,754.04,Yes,10
O0032702,C02913,2023-11-25,310.45,Yes,10
O0032703,C02913,2023-12-07,81.55,Yes,25
O0032704,C02913,2024-01-25,91.26,Yes,10
O0032705,C02913,2024-06-12,106.38,Yes,15
O0032706,C02913,2024-06-22,61.57,Yes,15
O0032707,C02914,2022-07-02,499.77,No,0
O0032708,C02914,2022-07-13,149.75,No,0
O0032709,C02914,2022-07-26,232.38,Yes,15
O0032710,C02914,2022-07-30,609.57,No,0
O0032711,C02914,2022-09-30,226.53,Yes,5
O0032712,C02914,2022-11-06,176.66,No,0
O0032713,C02914,2022-11-24,98.83,Yes,10
O0032714,C02914,2022-12-02,326.64,No,0
O0032715,C02914,2022-12-09,140.3,No,0
O0032716,C02914,2022-12-13,332.43,No,0
O0032717,C02914,2022-12-18,224.97,No,0
O0032718,C02914,2022-12-30,491.43,No,0
O0032719,C02914,2023-01-03,314.55,No,0
O0032720,C02914,2023-01-09,241.68,Yes,10
O0032721,C02914,2023-01-11,471.74,No,0
O0032722,C02914,2023-01-21,245.64,No,0
O0032723,C02914,2023-01-31,568.49,Yes,5
O0032724,C02914,2023-02-02,892.23,No,0
O0032725,C02914,2023-03-27,70.65,Yes,20
O0032726,C02914,2023-05-04,527.93,Yes,10
O0032727,C02914,2023-05-06,444.66,No,0
O0032728,C02914,2023-05-13,141.16,Yes,25
O0032729,C02914,2023-05-23,422.25,No,0
O0032730,C02914,2023-06-12,160.17,No,0
O0032731,C02914,2023-07-12,701.54,No,0
O0032732,C02914,2023-07-18,86.06,No,0
O0032733,C02914,2023-07-20,1086.15,No,0
O0032734,C02914,2023-08-11,224.71,No,0
O0032735,C02914,2023-09-17,370.66,Yes,15
O0032736,C02914,2023-09-21,90.17,No,0
O0032737,C02914,2023-10-06,111.03,No,0
O0032738,C02914,2023-10-18,562.67,No,0
O0032739,C02914,2023-12-15,183.22,No,0
O0032740,C02914,2023-12-28,1017.94,No,0
O0032741,C02914,2024-01-05,405.05,No,0
O0032742,C02914,2024-01-13,356.41,No,0
O0032743,C02914,2024-02-12,336.06,No,0
O0032744,C02914,2024-02-20,630.82,No,0
O0032745,C02914,2024-04-03,130.84,No,0
O0032746,C02914,2024-06-02,395.01,No,0
O0032747,C02914,2024-06-19,322.58,No,0
O0032748,C02914,2024-06-28,162.39,Yes,15
O0032749,C02915,2023-09-08,308.57,No,0
O0032750,C02915,2023-09-09,277.26,Yes,5
O0032751,C02915,2023-09-10,286.41,No,0
O0032752,C02915,2023-09-12,497.76,No,0
O0032753,C02915,2023-09-17,377.76,No,0
O0032754,C02915,2023-09-19,472.26,Yes,20
O0032755,C02915,2023-10-02,69.22,Yes,10
O0032756,C02915,2023-10-27,343.6,No,0
O0032757,C02915,2023-10-28,103.65,Yes,5
O0032758,C02915,2023-11-02,128.36,Yes,20
O0032759,C02915,2023-11-15,146.35,No,0
O0032760,C02915,2023-11-18,266.56,No,0
O0032761,C02915,2023-12-20,375.52,No,0
O0032762,C02915,2024-02-09,389.51,Yes,15
O0032763,C02915,2024-02-22,856.37,No,0
O0032764,C02915,2024-03-09,147.29,No,0
O0032765,C02915,2024-03-21,938.7,No,0
O0032766,C02915,2024-03-24,462.75,No,0
O0032767,C02915,2024-05-10,453.18,No,0
O0032768,C02915,2024-05-12,150.65,No,0
O0032769,C02915,2024-05-13,1152.38,No,0
O0032770,C02915,2024-05-23,299.9,Yes,10
O0032771,C02915,2024-06-13,419.36,Yes,15
O0032772,C02915,2024-06-23,210.16,No,0
O0032773,C02915,2024-06-27,180.73,Yes,10
O0032774,C02915,2024-06-29,289.78,Yes,25
O0032775,C02916,2024-03-01,1044.23,No,0
O0032776,C02916,2024-04-08,268.4,Yes,25
O0032777,C02916,2024-06-10,617.6,No,0
O0032778,C02916,2024-06-23,181.62,Yes,15
O0032779,C02917,2022-06-25,296.54,No,0
O0032780,C02917,2022-10-07,169.8,No,0
O0032781,C02918,2024-04-22,101.56,No,0
O0032782,C02918,2024-05-11,333.74,No,0
O0032783,C02918,2024-06-27,456.87,Yes,20
O0032784,C02919,2022-05-27,226.45,Yes,25
O0032785,C02919,2022-05-28,340.43,No,0
O0032786,C02919,2022-06-26,951.24,No,0
O0032787,C02919,2022-08-15,157.07,No,0
O0032788,C02919,2022-09-30,312.0,Yes,10
O0032789,C02919,2023-01-18,519.63,No,0
O0032790,C02919,2023-02-27,199.71,No,0
O0032791,C02919,2023-03-21,1077.57,No,0
O0032792,C02919,2023-03-26,609.63,No,0
O0032793,C02919,2023-04-14,541.43,No,0
O0032794,C02919,2023-05-08,149.9,No,0
O0032795,C02919,2023-07-05,499.46,No,0
O0032796,C02919,2023-07-14,182.43,No,0
O0032797,C02919,2023-07-16,518.01,No,0
O0032798,C02919,2023-07-27,158.63,No,0
O0032799,C02919,2023-08-01,204.91,No,0
O0032800,C02919,2023-08-19,362.5,No,0
O0032801,C02919,2023-10-01,707.0,No,0
O0032802,C02919,2023-10-11,471.26,No,0
O0032803,C02919,2023-11-12,661.35,Yes,10
O0032804,C02919,2024-01-09,80.1,No,0
O0032805,C02919,2024-02-03,161.08,No,0
O0032806,C02919,2024-03-10,360.19,Yes,5
O0032807,C02919,2024-03-17,1354.8,No,0
O0032808,C02919,2024-05-08,303.6,No,0
O0032809,C02919,2024-05-31,195.64,No,0
O0032810,C02920,2023-04-05,831.69,No,0
O0032811,C02920,2023-04-12,642.08,Yes,25
O0032812,C02920,2023-09-13,84.11,Yes,20
O0032813,C02920,2023-11-15,107.7,No,0
O0032814,C02920,2023-12-17,505.16,No,0
O0032815,C02920,2024-03-22,161.56,No,0
O0032816,C02920,2024-04-12,87.77,No,0
O0032817,C02920,2024-04-23,764.24,No,0
O0032818,C02920,2024-05-03,217.06,No,0
O0032819,C02920,2024-06-22,487.23,Yes,25
O0032820,C02921,2022-11-15,214.28,Yes,15
O0032821,C02921,2023-01-24,132.95,Yes,20
O0032822,C02921,2024-05-20,212.76,No,0
O0032823,C02922,2023-08-25,373.01,No,0
O0032824,C02923,2023-11-18,529.7,No,0
O0032825,C02923,2023-12-06,222.18,Yes,20
O0032826,C02923,2023-12-13,727.66,No,0
O0032827,C02923,2023-12-25,213.0,Yes,20
O0032828,C02923,2024-01-24,541.78,No,0
O0032829,C02923,2024-03-10,385.03,No,0
O0032830,C02923,2024-04-13,1446.38,No,0
O0032831,C02923,2024-04-19,393.74,No,0
O0032832,C02923,2024-05-06,950.24,Yes,20
O0032833,C02923,2024-05-10,441.08,Yes,5
O0032834,C02923,2024-06-26,256.14,Yes,10
O0032835,C02924,2023-12-28,336.25,No,0
O0032836,C02924,2024-01-17,320.62,No,0
O0032837,C02924,2024-01-19,284.76,No,0
O0032838,C02924,2024-01-24,364.04,Yes,20
O0032839,C02924,2024-02-05,219.87,No,0
O0032840,C02924,2024-02-12,229.85,No,0
O0032841,C02924,2024-03-12,341.43,No,0
O0032842,C02924,2024-03-22,265.36,No,0
O0032843,C02924,2024-04-06,643.16,No,0
O0032844,C02924,2024-04-10,1089.15,No,0
O0032845,C02924,2024-04-11,651.79,No,0
O0032846,C02924,2024-05-03,413.79,No,0
O0032847,C02924,2024-05-21,172.64,Yes,10
O0032848,C02924,2024-06-17,489.87,No,0
O0032849,C02924,2024-06-20,589.1,No,0
O0032850,C02925,2022-04-27,705.37,No,0
O0032851,C02926,2023-07-18,326.36,No,0
O0032852,C02926,2023-07-30,735.81,No,0
O0032853,C02926,2023-08-19,616.67,Yes,25
O0032854,C02926,2023-09-13,1370.53,Yes,5
O0032855,C02926,2023-09-24,86.44,No,0
O0032856,C02926,2024-01-01,135.5,No,0
O0032857,C02926,2024-02-25,486.74,No,0
O0032858,C02926,2024-04-16,950.73,No,0
O0032859,C02926,2024-05-30,275.01,No,0
O0032860,C02926,2024-06-22,103.81,Yes,5
O0032861,C02927,2023-09-10,274.79,No,0
O0032862,C02927,2023-09-14,70.5,Yes,10
O0032863,C02927,2023-09-25,71.77,No,0
O0032864,C02928,2023-06-14,658.15,No,0
O0032865,C02929,2023-12-20,392.75,Yes,5
O0032866,C02929,2024-01-15,357.09,No,0
O0032867,C02930,2023-11-06,588.48,No,0
O0032868,C02930,2023-11-28,726.71,No,0
O0032869,C02930,2023-12-01,179.34,No,0
O0032870,C02930,2023-12-21,133.4,No,0
O0032871,C02930,2024-01-08,276.95,No,0
O0032872,C02930,2024-01-14,136.01,No,0
O0032873,C02930,2024-02-09,484.47,Yes,5
O0032874,C02930,2024-03-13,181.74,No,0
O0032875,C02930,2024-03-31,456.16,No,0
O0032876,C02930,2024-04-05,404.62,No,0
O0032877,C02930,2024-06-25,1033.43,No,0
O0032878,C02931,2023-07-12,779.64,No,0
O0032879,C02931,2024-01-20,1146.17,No,0
O0032880,C02931,2024-05-19,333.29,No,0
O0032881,C02932,2023-02-08,464.55,No,0
O0032882,C02933,2022-07-08,654.95,No,0
O0032883,C02933,2022-08-01,87.35,Yes,20
O0032884,C02933,2022-08-13,64.15,Yes,20
O0032885,C02933,2022-09-25,308.25,No,0
O0032886,C02933,2022-11-08,532.8,Yes,5
O0032887,C02933,2022-12-19,892.64,Yes,15
O0032888,C02934,2023-08-11,279.69,No,0
O0032889,C02934,2023-09-23,418.6,No,0
O0032890,C02934,2023-12-12,849.13,No,0
O0032891,C02934,2024-01-13,328.36,No,0
O0032892,C02934,2024-01-21,332.46,No,0
O0032893,C02934,2024-01-29,248.16,No,0
O0032894,C02934,2024-02-27,122.52,No,0
O0032895,C02934,2024-03-10,341.56,No,0
O0032896,C02934,2024-03-22,228.73,Yes,15
O0032897,C02934,2024-06-03,125.9,No,0
O0032898,C02934,2024-06-11,296.41,Yes,15
O0032899,C02934,2024-06-26,133.96,Yes,10
O0032900,C02935,2023-03-12,452.31,No,0
O0032901,C02935,2023-04-02,89.25,No,0
O0032902,C02935,2023-04-14,81.04,Yes,15
O0032903,C02935,2023-05-13,415.81,No,0
O0032904,C02935,2023-08-21,505.41,No,0
O0032905,C02935,2023-08-23,358.02,No,0
O0032906,C02935,2023-08-27,742.77,No,0
O0032907,C02935,2023-09-02,507.05,No,0
O0032908,C02935,2023-09-03,867.13,No,0
O0032909,C02935,2023-09-10,260.73,No,0
O0032910,C02935,2023-09-20,211.09,No,0
O0032911,C02935,2023-10-07,322.96,No,0
O0032912,C02935,2023-10-21,522.26,Yes,5
O0032913,C02935,2023-11-05,870.86,No,0
O0032914,C02935,2023-12-04,852.14,No,0
O0032915,C02935,2024-02-19,884.6,No,0
O0032916,C02935,2024-03-08,140.23,No,0
O0032917,C02935,2024-04-02,469.32,No,0
O0032918,C02935,2024-04-25,578.76,No,0
O0032919,C02936,2023-12-28,492.26,No,0
O0032920,C02936,2024-01-06,148.11,No,0
O0032921,C02936,2024-01-19,673.98,No,0
O0032922,C02936,2024-02-13,325.59,No,0
O0032923,C02936,2024-03-01,880.9,Yes,5
O0032924,C02936,2024-03-04,447.28,No,0
O0032925,C02936,2024-03-14,176.09,No,0
O0032926,C02936,2024-04-05,565.11,Yes,10
O0032927,C02936,2024-04-17,510.59,Yes,25
O0032928,C02936,2024-04-27,190.27,No,0
O0032929,C02936,2024-05-08,189.22,Yes,20
O0032930,C02936,2024-06-17,255.6,No,0
O0032931,C02936,2024-06-18,304.4,No,0
O0032932,C02937,2024-04-01,715.76,No,0
O0032933,C02938,2022-03-15,280.96,Yes,15
O0032934,C02938,2022-03-21,541.94,Yes,5
O0032935,C02938,2022-04-09,332.83,Yes,20
O0032936,C02938,2022-04-14,196.81,No,0
O0032937,C02938,2022-05-30,233.47,Yes,5
O0032938,C02938,2022-06-11,457.3,Yes,15
O0032939,C02938,2022-07-18,769.89,Yes,5
O0032940,C02938,2022-08-23,327.36,Yes,5
O0032941,C02938,2022-10-04,207.63,Yes,15
O0032942,C02938,2022-11-08,860.25,No,0
O0032943,C02938,2022-12-26,539.55,Yes,10
O0032944,C02938,2023-01-22,142.49,No,0
O0032945,C02938,2023-02-04,445.66,Yes,10
O0032946,C02938,2023-02-07,398.44,No,0
O0032947,C02938,2023-03-20,268.61,Yes,5
O0032948,C02938,2023-05-25,269.61,Yes,15
O0032949,C02938,2023-08-14,322.6,Yes,15
O0032950,C02938,2023-10-14,164.84,Yes,15
O0032951,C02938,2024-01-02,392.68,No,0
O0032952,C02938,2024-01-17,584.43,Yes,5
O0032953,C02938,2024-02-19,195.18,Yes,25
O0032954,C02938,2024-03-12,191.45,No,0
O0032955,C02939,2023-03-06,676.6,No,0
O0032956,C02939,2023-03-20,242.81,Yes,5
O0032957,C02939,2023-05-19,361.14,No,0
O0032958,C02939,2023-05-25,613.64,No,0
O0032959,C02939,2023-10-24,492.0,Yes,20
O0032960,C02939,2023-11-07,314.28,No,0
O0032961,C02939,2023-11-19,887.08,Yes,10
O0032962,C02939,2023-12-11,89.67,No,0
O0032963,C02939,2024-02-23,661.08,No,0
O0032964,C02939,2024-03-25,131.49,No,0
O0032965,C02939,2024-04-06,116.89,Yes,25
O0032966,C02939,2024-04-13,115.17,No,0
O0032967,C02939,2024-04-20,465.83,No,0
O0032968,C02939,2024-04-23,316.22,No,0
O0032969,C02939,2024-05-02,215.64,Yes,10
O0032970,C02939,2024-06-28,351.81,No,0
O0032971,C02940,2023-12-18,256.23,No,0
